id,mvt_id,name,brand,categories,names,city_fips,city_name,state,pop_20,cty_fips,cty_type,cty_centrality,cty_msa_adj,rucc,geometry_wkt,institutional
19a634ba-d7d5-4537-b310-9cb968e13398,13687045,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""gas_station"",""convenience_store""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4033700,"Hennessey, Oklahoma",OK,2151,40073,Non-Core,--,Adjacent,8,POINT (-97.89842 36.12029),FALSE
fe15115c-daa2-4306-8601-dba7376135d4,13699928,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""convenience_store"",""gas_station""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4055150,"Okmulgee, Oklahoma",OK,11322,40111,Metro,Outlying,In Metro,1,POINT (-95.96004 35.62374),FALSE
97cee0e4-ae3c-4c49-a245-d3435d0d073b,13963331,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""convenience_store"",""gas_station""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4031600,"Grove, Oklahoma",OK,6956,40041,Non-Core,--,Adjacent,6,POINT (-94.76879 36.57662),FALSE
d263b3d6-2373-48e1-a52e-bb04742c346a,13738491,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""pizza_restaurant""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4014700,"Claremore, Oklahoma",OK,19580,40131,Metro,Outlying,In Metro,1,POINT (-95.65138 36.30794),FALSE
0380edfd-caab-482d-bb5f-d4b8161b0947,13696638,Casey's General Store,NA,"{""primary"":""convenience_store"",""alternate"":[""pizza_delivery_service"",""gas_station"",""food_delivery_service"",""automotive"",""food"",""retail""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4066350,"Seminole, Oklahoma",OK,7146,40133,Non-Core,--,Non-Adjacent,7,POINT (-96.67174 35.24255),FALSE
8f06d56a-e2dd-46d0-8d16-630ce84f8af1,13696636,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""convenience_store"",""gas_station""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4066350,"Seminole, Oklahoma",OK,7146,40133,Non-Core,--,Non-Adjacent,7,POINT (-96.67181 35.24223),FALSE
704f0fad-8669-4c22-8867-a4271dfcf7eb,13700937,Casey's General Store,NA,"{""primary"":""convenience_store"",""alternate"":[""retail""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4018850,"Cushing, Oklahoma",OK,8327,40119,Micro,Central,Adjacent,4,POINT (-96.7493 35.98542),FALSE
87a9efa8-528d-4af4-aee4-afb10b18222e,13607763,Cenex,NA,"{""primary"":""gas_station"",""alternate"":[""convenience_store"",""travel""]}","{""primary"":""Cenex"",""common"":null,""rules"":null}",4025100,"Fairview, Oklahoma",OK,2740,40093,Non-Core,--,Adjacent,8,POINT (-98.4807 36.26139),FALSE
eeebfdd1-45a0-486d-b1a3-12df0b4c6a8c,13828676,Casey's General Store,NA,"{""primary"":""convenience_store"",""alternate"":[""gas_station"",""automotive"",""retail""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4013650,"Checotah, Oklahoma",OK,3018,40091,Non-Core,--,Adjacent,8,POINT (-95.53173 35.47263),FALSE
adc3819e-cdda-4ecf-8156-c3ea3fe5f9b8,13828711,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""pizza_restaurant""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4013650,"Checotah, Oklahoma",OK,3018,40091,Non-Core,--,Adjacent,8,POINT (-95.5315 35.47265),FALSE
063f3c77-570b-4321-9429-3612c0e0d731,13689358,Cenex,NA,"{""primary"":""gas_station"",""alternate"":[""convenience_store"",""candy_store""]}","{""primary"":""Cenex"",""common"":null,""rules"":null}",4023950,"Enid, Oklahoma",OK,51308,40047,Metro,Central,In Metro,3,POINT (-97.88137 36.41981),FALSE
b05bc513-fbf4-4c34-80ea-35a72665fc7c,13687935,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""pizza_restaurant""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4023950,"Enid, Oklahoma",OK,51308,40047,Metro,Central,In Metro,3,POINT (-97.92621 36.39855),FALSE
71684828-f1e5-48eb-a370-8b9970c532ce,13687886,Cenex,NA,"{""primary"":""gas_station"",""alternate"":[""convenience_store"",""automotive""]}","{""primary"":""Cenex"",""common"":null,""rules"":null}",4023950,"Enid, Oklahoma",OK,51308,40047,Metro,Central,In Metro,3,POINT (-97.91669 36.39057),FALSE
d0548352-dda3-4ed2-9a4e-e088b78fd00e,13779646,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""convenience_store"",""gas_station""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4004450,"Bartlesville, Oklahoma",OK,37290,40147,Micro,Central,Adjacent,4,POINT (-95.91804 36.72782),FALSE
237831ed-9b14-4005-93c6-a4651fc07bf0,13780809,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""convenience_store"",""gas_station""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4004450,"Bartlesville, Oklahoma",OK,37290,40147,Micro,Central,Adjacent,4,POINT (-95.91799 36.74284),FALSE
4c2865d9-1935-43df-8a1d-d376fbb98699,13845040,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""pizza_restaurant"",""alternate"":[""convenience_store"",""gas_station""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4072100,"Tahlequah, Oklahoma",OK,16209,40021,Micro,Central,Adjacent,6,POINT (-94.95741 35.9159),FALSE
16441647-b52e-4e38-bdb7-7fdfeb064d5b,13845037,Casey's General Store,NA,"{""primary"":""convenience_store"",""alternate"":[""pizza_delivery_service"",""gas_station"",""food_delivery_service"",""automotive"",""food"",""retail""]}","{""primary"":""Casey's"",""common"":null,""rules"":null}",4072100,"Tahlequah, Oklahoma",OK,16209,40021,Micro,Central,Adjacent,6,POINT (-94.95741 35.91567),FALSE
93064a3c-5544-4b10-bbe8-50f8510f8653,13843941,Casey's General Store,"{""wikidata"":null,""names"":{""primary"":""Casey's"",""common"":null,""rules"":null}}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""pizza_restaurant""]}","{""primary"":""Casey's General Store"",""common"":null,""rules"":null}",4072100,"Tahlequah, Oklahoma",OK,16209,40021,Micro,Central,Adjacent,6,POINT (-94.9772 35.87699),FALSE
